"Eastern Date Hour","Zone Name","DAM Forecast Load","GMT Start Hour"
"2013/01/26 00:00:00","DUNWOD","683","5"
"2013/01/26 00:00:00","GENESE","1033","5"
"2013/01/26 00:00:00","HUD VL","1104","5"
"2013/01/26 00:00:00","LONGIL","2282","5"
"2013/01/26 00:00:00","MHK VL","931","5"
"2013/01/26 00:00:00","MILLWD","333","5"
"2013/01/26 00:00:00","N.Y.C.","5492","5"
"2013/01/26 00:00:00","NORTH","856","5"
"2013/01/26 00:00:00","WEST","1806","5"
"2013/01/26 01:00:00","CAPITL","1314","6"
"2013/01/26 01:00:00","CENTRL","1813","6"
"2013/01/26 01:00:00","DUNWOD","662","6"
"2013/01/26 01:00:00","GENESE","1000","6"
"2013/01/26 01:00:00","HUD VL","1067","6"
"2013/01/26 01:00:00","LONGIL","2164","6"
"2013/01/26 01:00:00","MHK VL","894","6"
"2013/01/26 01:00:00","MILLWD","313","6"
"2013/01/26 01:00:00","N.Y.C.","5284","6"
"2013/01/26 01:00:00","NORTH","856","6"
"2013/01/26 01:00:00","WEST","1764","6"
"2013/01/26 02:00:00","CAPITL","1301","7"
"2013/01/26 02:00:00","CENTRL","1790","7"
"2013/01/26 02:00:00","DUNWOD","641","7"
"2013/01/26 02:00:00","GENESE","982","7"
"2013/01/26 02:00:00","HUD VL","1049","7"
"2013/01/26 02:00:00","LONGIL","2096","7"
"2013/01/26 02:00:00","MHK VL","880","7"
"2013/01/26 02:00:00","MILLWD","312","7"
"2013/01/26 02:00:00","N.Y.C.","5133","7"
"2013/01/26 02:00:00","NORTH","855","7"
"2013/01/26 02:00:00","WEST","1740","7"
"2013/01/26 03:00:00","CAPITL","1293","8"
"2013/01/26 03:00:00","CENTRL","1759","8"
"2013/01/26 03:00:00","DUNWOD","629","8"
"2013/01/26 03:00:00","GENESE","970","8"
"2013/01/26 03:00:00","HUD VL","1040","8"
"2013/01/26 03:00:00","LONGIL","2055","8"
"2013/01/26 03:00:00","MHK VL","873","8"
"2013/01/26 03:00:00","MILLWD","312","8"
"2013/01/26 03:00:00","N.Y.C.","5059","8"
"2013/01/26 03:00:00","NORTH","854","8"
"2013/01/26 03:00:00","WEST","1727","8"
"2013/01/26 04:00:00","CAPITL","1285","9"
"2013/01/26 04:00:00","CENTRL","1739","9"
"2013/01/26 04:00:00","DUNWOD","619","9"
"2013/01/26 04:00:00","GENESE","949","9"
"2013/01/26 04:00:00","HUD VL","1027","9"
"2013/01/26 04:00:00","LONGIL","2029","9"
"2013/01/26 04:00:00","MHK VL","870","9"
"2013/01/26 04:00:00","MILLWD","306","9"
"2013/01/26 04:00:00","N.Y.C.","4952","9"
"2013/01/26 04:00:00","NORTH","858","9"
"2013/01/26 04:00:00","WEST","1713","9"
"2013/01/26 05:00:00","CAPITL","1295","10"
"2013/01/26 05:00:00","CENTRL","1772","10"
"2013/01/26 05:00:00","DUNWOD","619","10"
"2013/01/26 05:00:00","GENESE","959","10"
"2013/01/26 05:00:00","HUD VL","1054","10"
"2013/01/26 05:00:00","LONGIL","2057","10"
"2013/01/26 05:00:00","MHK VL","892","10"
"2013/01/26 05:00:00","MILLWD","311","10"
"2013/01/26 05:00:00","N.Y.C.","4906","10"
"2013/01/26 05:00:00","NORTH","867","10"
"2013/01/26 05:00:00","WEST","1721","10"
"2013/01/26 06:00:00","CAPITL","1379","11"
"2013/01/26 06:00:00","CENTRL","1866","11"
"2013/01/26 06:00:00","DUNWOD","647","11"
"2013/01/26 06:00:00","GENESE","1008","11"
"2013/01/26 06:00:00","HUD VL","1114","11"
"2013/01/26 06:00:00","LONGIL","2191","11"
"2013/01/26 06:00:00","MHK VL","944","11"
"2013/01/26 06:00:00","MILLWD","334","11"
"2013/01/26 06:00:00","N.Y.C.","5015","11"
"2013/01/26 06:00:00","NORTH","868","11"
"2013/01/26 06:00:00","WEST","1775","11"
"2013/01/26 07:00:00","CAPITL","1476","12"
"2013/01/26 07:00:00","CENTRL","1986","12"
"2013/01/26 07:00:00","DUNWOD","698","12"
"2013/01/26 07:00:00","GENESE","1091","12"
"2013/01/26 07:00:00","HUD VL","1181","12"
"2013/01/26 07:00:00","LONGIL","2364","12"
"2013/01/26 07:00:00","MHK VL","1004","12"
"2013/01/26 07:00:00","MILLWD","364","12"
"2013/01/26 07:00:00","N.Y.C.","5300","12"
"2013/01/26 07:00:00","NORTH","885","12"
"2013/01/26 07:00:00","WEST","1855","12"
"2013/01/26 08:00:00","CAPITL","1530","13"
"2013/01/26 08:00:00","CENTRL","2049","13"
"2013/01/26 08:00:00","DUNWOD","732","13"
"2013/01/26 08:00:00","GENESE","1123","13"
"2013/01/26 08:00:00","HUD VL","1232","13"
"2013/01/26 08:00:00","LONGIL","2509","13"
"2013/01/26 08:00:00","MHK VL","1046","13"
"2013/01/26 08:00:00","MILLWD","375","13"
"2013/01/26 08:00:00","N.Y.C.","5604","13"
"2013/01/26 08:00:00","NORTH","895","13"
"2013/01/26 08:00:00","WEST","1900","13"
"2013/01/26 09:00:00","CAPITL","1556","14"
"2013/01/26 09:00:00","CENTRL","2106","14"
"2013/01/26 09:00:00","DUNWOD","755","14"
"2013/01/26 09:00:00","GENESE","1155","14"
"2013/01/26 09:00:00","HUD VL","1268","14"
"2013/01/26 09:00:00","LONGIL","2614","14"
"2013/01/26 09:00:00","MHK VL","1068","14"
"2013/01/26 09:00:00","MILLWD","381","14"
"2013/01/26 09:00:00","N.Y.C.","5895","14"
"2013/01/26 09:00:00","NORTH","896","14"
"2013/01/26 09:00:00","WEST","1943","14"
"2013/01/26 10:00:00","CAPITL","1562","15"
"2013/01/26 10:00:00","CENTRL","2107","15"
"2013/01/26 10:00:00","DUNWOD","768","15"
"2013/01/26 10:00:00","GENESE","1164","15"
"2013/01/26 10:00:00","HUD VL","1283","15"
"2013/01/26 10:00:00","LONGIL","2673","15"
"2013/01/26 10:00:00","MHK VL","1067","15"
"2013/01/26 10:00:00","MILLWD","382","15"
"2013/01/26 10:00:00","N.Y.C.","6080","15"
"2013/01/26 10:00:00","NORTH","892","15"
"2013/01/26 10:00:00","WEST","1967","15"
"2013/01/26 11:00:00","CAPITL","1541","16"
"2013/01/26 11:00:00","CENTRL","2084","16"
"2013/01/26 11:00:00","DUNWOD","774","16"
"2013/01/26 11:00:00","GENESE","1161","16"
"2013/01/26 11:00:00","HUD VL","1288","16"
"2013/01/26 11:00:00","LONGIL","2681","16"
"2013/01/26 11:00:00","MHK VL","1048","16"
"2013/01/26 11:00:00","MILLWD","373","16"
"2013/01/26 11:00:00","N.Y.C.","6154","16"
"2013/01/26 11:00:00","NORTH","889","16"
"2013/01/26 11:00:00","WEST","1970","16"
"2013/01/26 12:00:00","CAPITL","1494","17"
"2013/01/26 12:00:00","CENTRL","2046","17"
"2013/01/26 12:00:00","DUNWOD","763","17"
"2013/01/26 12:00:00","GENESE","1143","17"
"2013/01/26 12:00:00","HUD VL","1274","17"
"2013/01/26 12:00:00","LONGIL","2639","17"
"2013/01/26 12:00:00","MHK VL","1033","17"
"2013/01/26 12:00:00","MILLWD","371","17"
"2013/01/26 12:00:00","N.Y.C.","6139","17"
"2013/01/26 12:00:00","NORTH","882","17"
"2013/01/26 12:00:00","WEST","1943","17"
"2013/01/26 13:00:00","CAPITL","1465","18"
"2013/01/26 13:00:00","CENTRL","2012","18"
"2013/01/26 13:00:00","DUNWOD","761","18"
"2013/01/26 13:00:00","GENESE","1130","18"
"2013/01/26 13:00:00","HUD VL","1252","18"
"2013/01/26 13:00:00","LONGIL","2594","18"
"2013/01/26 13:00:00","MHK VL","1012","18"
"2013/01/26 13:00:00","MILLWD","364","18"
"2013/01/26 13:00:00","N.Y.C.","6101","18"
"2013/01/26 13:00:00","NORTH","879","18"
"2013/01/26 13:00:00","WEST","1931","18"
"2013/01/26 14:00:00","CAPITL","1452","19"
"2013/01/26 14:00:00","CENTRL","1982","19"
"2013/01/26 14:00:00","DUNWOD","752","19"
"2013/01/26 14:00:00","GENESE","1115","19"
"2013/01/26 14:00:00","HUD VL","1237","19"
"2013/01/26 14:00:00","LONGIL","2559","19"
"2013/01/26 14:00:00","MHK VL","990","19"
"2013/01/26 14:00:00","MILLWD","355","19"
"2013/01/26 14:00:00","N.Y.C.","6054","19"
"2013/01/26 14:00:00","NORTH","873","19"
"2013/01/26 14:00:00","WEST","1916","19"
"2013/01/26 15:00:00","CAPITL","1460","20"
"2013/01/26 15:00:00","CENTRL","1974","20"
"2013/01/26 15:00:00","DUNWOD","750","20"
"2013/01/26 15:00:00","GENESE","1106","20"
"2013/01/26 15:00:00","HUD VL","1236","20"
"2013/01/26 15:00:00","LONGIL","2546","20"
"2013/01/26 15:00:00","MHK VL","980","20"
"2013/01/26 15:00:00","MILLWD","354","20"
"2013/01/26 15:00:00","N.Y.C.","6017","20"
"2013/01/26 15:00:00","NORTH","870","20"
"2013/01/26 15:00:00","WEST","1901","20"
"2013/01/26 16:00:00","CAPITL","1506","21"
"2013/01/26 16:00:00","CENTRL","2006","21"
"2013/01/26 16:00:00","DUNWOD","769","21"
"2013/01/26 16:00:00","GENESE","1127","21"
"2013/01/26 16:00:00","HUD VL","1269","21"
"2013/01/26 16:00:00","LONGIL","2624","21"
"2013/01/26 16:00:00","MHK VL","1008","21"
"2013/01/26 16:00:00","MILLWD","366","21"
"2013/01/26 16:00:00","N.Y.C.","6076","21"
"2013/01/26 16:00:00","NORTH","869","21"
"2013/01/26 16:00:00","WEST","1926","21"
"2013/01/26 17:00:00","CAPITL","1642","22"
"2013/01/26 17:00:00","CENTRL","2164","22"
"2013/01/26 17:00:00","DUNWOD","829","22"
"2013/01/26 17:00:00","GENESE","1223","22"
"2013/01/26 17:00:00","HUD VL","1371","22"
"2013/01/26 17:00:00","LONGIL","2876","22"
"2013/01/26 17:00:00","MHK VL","1100","22"
"2013/01/26 17:00:00","MILLWD","410","22"
"2013/01/26 17:00:00","N.Y.C.","6355","22"
"2013/01/26 17:00:00","NORTH","887","22"
"2013/01/26 17:00:00","WEST","2015","22"
"2013/01/26 18:00:00","CAPITL","1692","23"
"2013/01/26 18:00:00","CENTRL","2247","23"
"2013/01/26 18:00:00","DUNWOD","862","23"
"2013/01/26 18:00:00","GENESE","1278","23"
"2013/01/26 18:00:00","HUD VL","1429","23"
"2013/01/26 18:00:00","LONGIL","3006","23"
"2013/01/26 18:00:00","MHK VL","1139","23"
"2013/01/26 18:00:00","MILLWD","436","23"
"2013/01/26 18:00:00","N.Y.C.","6500","23"
"2013/01/26 18:00:00","NORTH","887","23"
"2013/01/26 18:00:00","WEST","2088","23"
"2013/01/26 19:00:00","CAPITL","1660","0"
"2013/01/26 19:00:00","CENTRL","2242","0"
"2013/01/26 19:00:00","DUNWOD","857","0"
"2013/01/26 19:00:00","GENESE","1259","0"
"2013/01/26 19:00:00","HUD VL","1414","0"
"2013/01/26 19:00:00","LONGIL","2963","0"
"2013/01/26 19:00:00","MHK VL","1124","0"
"2013/01/26 19:00:00","MILLWD","431","0"
"2013/01/26 19:00:00","N.Y.C.","6449","0"
"2013/01/26 19:00:00","NORTH","881","0"
"2013/01/26 19:00:00","WEST","2075","0"
"2013/01/26 20:00:00","CAPITL","1624","1"
"2013/01/26 20:00:00","CENTRL","2197","1"
"2013/01/26 20:00:00","DUNWOD","841","1"
"2013/01/26 20:00:00","GENESE","1228","1"
"2013/01/26 20:00:00","HUD VL","1387","1"
"2013/01/26 20:00:00","LONGIL","2900","1"
"2013/01/26 20:00:00","MHK VL","1097","1"
"2013/01/26 20:00:00","MILLWD","422","1"
"2013/01/26 20:00:00","N.Y.C.","6345","1"
"2013/01/26 20:00:00","NORTH","880","1"
"2013/01/26 20:00:00","WEST","2049","1"
"2013/01/26 21:00:00","CAPITL","1575","2"
"2013/01/26 21:00:00","CENTRL","2116","2"
"2013/01/26 21:00:00","DUNWOD","818","2"
"2013/01/26 21:00:00","GENESE","1185","2"
"2013/01/26 21:00:00","HUD VL","1336","2"
"2013/01/26 21:00:00","LONGIL","2813","2"
"2013/01/26 21:00:00","MHK VL","1054","2"
"2013/01/26 21:00:00","MILLWD","415","2"
"2013/01/26 21:00:00","N.Y.C.","6223","2"
"2013/01/26 21:00:00","NORTH","873","2"
"2013/01/26 21:00:00","WEST","2002","2"
"2013/01/26 22:00:00","CAPITL","1499","3"
"2013/01/26 22:00:00","CENTRL","2009","3"
"2013/01/26 22:00:00","DUNWOD","786","3"
"2013/01/26 22:00:00","GENESE","1119","3"
"2013/01/26 22:00:00","HUD VL","1262","3"
"2013/01/26 22:00:00","LONGIL","2663","3"
"2013/01/26 22:00:00","MHK VL","999","3"
"2013/01/26 22:00:00","MILLWD","394","3"
"2013/01/26 22:00:00","N.Y.C.","6069","3"
"2013/01/26 22:00:00","NORTH","864","3"
"2013/01/26 22:00:00","WEST","1938","3"
"2013/01/26 23:00:00","CAPITL","1417","4"
"2013/01/26 23:00:00","CENTRL","1893","4"
"2013/01/26 23:00:00","DUNWOD","737","4"
"2013/01/26 23:00:00","GENESE","1045","4"
"2013/01/26 23:00:00","HUD VL","1180","4"
"2013/01/26 23:00:00","LONGIL","2467","4"
"2013/01/26 23:00:00","MHK VL","938","4"
"2013/01/26 23:00:00","MILLWD","365","4"
"2013/01/26 23:00:00","N.Y.C.","5826","4"
"2013/01/26 23:00:00","NORTH","853","4"
"2013/01/26 23:00:00","WEST","1846","4"
"2013/01/27 00:00:00","CAPITL","1353","5"
"2013/01/27 00:00:00","CENTRL","1819","5"
"2013/01/27 00:00:00","DUNWOD","696","5"
"2013/01/27 00:00:00","GENESE","1005","5"
"2013/01/27 00:00:00","HUD VL","1083","5"
"2013/01/27 00:00:00","LONGIL","2305","5"
"2013/01/27 00:00:00","MHK VL","903","5"
"2013/01/27 00:00:00","MILLWD","337","5"
"2013/01/27 00:00:00","N.Y.C.","5511","5"
"2013/01/27 00:00:00","NORTH","830","5"
"2013/01/27 00:00:00","WEST","1738","5"
"2013/01/27 01:00:00","CAPITL","1310","6"
"2013/01/27 01:00:00","CENTRL","1773","6"
"2013/01/27 01:00:00","DUNWOD","666","6"
"2013/01/27 01:00:00","GENESE","977","6"
"2013/01/27 01:00:00","HUD VL","1038","6"
"2013/01/27 01:00:00","LONGIL","2171","6"
"2013/01/27 01:00:00","MHK VL","866","6"
"2013/01/27 01:00:00","MILLWD","313","6"
"2013/01/27 01:00:00","N.Y.C.","5279","6"
"2013/01/27 01:00:00","NORTH","831","6"
"2013/01/27 01:00:00","WEST","1699","6"
"2013/01/27 02:00:00","CAPITL","1295","7"
"2013/01/27 02:00:00","CENTRL","1747","7"
"2013/01/27 02:00:00","DUNWOD","641","7"
"2013/01/27 02:00:00","GENESE","959","7"
"2013/01/27 02:00:00","HUD VL","1015","7"
"2013/01/27 02:00:00","LONGIL","2093","7"
"2013/01/27 02:00:00","MHK VL","851","7"
"2013/01/27 02:00:00","MILLWD","310","7"
"2013/01/27 02:00:00","N.Y.C.","5112","7"
"2013/01/27 02:00:00","NORTH","832","7"
"2013/01/27 02:00:00","WEST","1675","7"
"2013/01/27 03:00:00","CAPITL","1288","8"
"2013/01/27 03:00:00","CENTRL","1719","8"
"2013/01/27 03:00:00","DUNWOD","628","8"
"2013/01/27 03:00:00","GENESE","948","8"
"2013/01/27 03:00:00","HUD VL","1002","8"
"2013/01/27 03:00:00","LONGIL","2048","8"
"2013/01/27 03:00:00","MHK VL","845","8"
"2013/01/27 03:00:00","MILLWD","308","8"
"2013/01/27 03:00:00","N.Y.C.","5035","8"
"2013/01/27 03:00:00","NORTH","826","8"
"2013/01/27 03:00:00","WEST","1665","8"
"2013/01/27 04:00:00","CAPITL","1273","9"
"2013/01/27 04:00:00","CENTRL","1673","9"
"2013/01/27 04:00:00","DUNWOD","618","9"
"2013/01/27 04:00:00","GENESE","918","9"
"2013/01/27 04:00:00","HUD VL","986","9"
"2013/01/27 04:00:00","LONGIL","2013","9"
"2013/01/27 04:00:00","MHK VL","831","9"
"2013/01/27 04:00:00","MILLWD","301","9"
"2013/01/27 04:00:00","N.Y.C.","4921","9"
"2013/01/27 04:00:00","NORTH","820","9"
"2013/01/27 04:00:00","WEST","1643","9"
"2013/01/27 05:00:00","CAPITL","1259","10"
"2013/01/27 05:00:00","CENTRL","1673","10"
"2013/01/27 05:00:00","DUNWOD","610","10"
"2013/01/27 05:00:00","GENESE","910","10"
"2013/01/27 05:00:00","HUD VL","998","10"
"2013/01/27 05:00:00","LONGIL","2004","10"
"2013/01/27 05:00:00","MHK VL","840","10"
"2013/01/27 05:00:00","MILLWD","302","10"
"2013/01/27 05:00:00","N.Y.C.","4830","10"
"2013/01/27 05:00:00","NORTH","823","10"
"2013/01/27 05:00:00","WEST","1631","10"
"2013/01/27 06:00:00","CAPITL","1325","11"
"2013/01/27 06:00:00","CENTRL","1743","11"
"2013/01/27 06:00:00","DUNWOD","627","11"
"2013/01/27 06:00:00","GENESE","946","11"
"2013/01/27 06:00:00","HUD VL","1041","11"
"2013/01/27 06:00:00","LONGIL","2089","11"
"2013/01/27 06:00:00","MHK VL","883","11"
"2013/01/27 06:00:00","MILLWD","318","11"
"2013/01/27 06:00:00","N.Y.C.","4864","11"
"2013/01/27 06:00:00","NORTH","829","11"
"2013/01/27 06:00:00","WEST","1667","11"
"2013/01/27 07:00:00","CAPITL","1416","12"
"2013/01/27 07:00:00","CENTRL","1851","12"
"2013/01/27 07:00:00","DUNWOD","663","12"
"2013/01/27 07:00:00","GENESE","1019","12"
"2013/01/27 07:00:00","HUD VL","1098","12"
"2013/01/27 07:00:00","LONGIL","2224","12"
"2013/01/27 07:00:00","MHK VL","935","12"
"2013/01/27 07:00:00","MILLWD","342","12"
"2013/01/27 07:00:00","N.Y.C.","5064","12"
"2013/01/27 07:00:00","NORTH","856","12"
"2013/01/27 07:00:00","WEST","1731","12"
"2013/01/27 08:00:00","CAPITL","1464","13"
"2013/01/27 08:00:00","CENTRL","1903","13"
"2013/01/27 08:00:00","DUNWOD","687","13"
"2013/01/27 08:00:00","GENESE","1041","13"
"2013/01/27 08:00:00","HUD VL","1144","13"
"2013/01/27 08:00:00","LONGIL","2337","13"
"2013/01/27 08:00:00","MHK VL","977","13"
"2013/01/27 08:00:00","MILLWD","352","13"
"2013/01/27 08:00:00","N.Y.C.","5313","13"
"2013/01/27 08:00:00","NORTH","871","13"
"2013/01/27 08:00:00","WEST","1763","13"
"2013/01/27 09:00:00","CAPITL","1484","14"
"2013/01/27 09:00:00","CENTRL","1955","14"
"2013/01/27 09:00:00","DUNWOD","705","14"
"2013/01/27 09:00:00","GENESE","1070","14"
"2013/01/27 09:00:00","HUD VL","1174","14"
"2013/01/27 09:00:00","LONGIL","2418","14"
"2013/01/27 09:00:00","MHK VL","1001","14"
"2013/01/27 09:00:00","MILLWD","359","14"
"2013/01/27 09:00:00","N.Y.C.","5585","14"
"2013/01/27 09:00:00","NORTH","874","14"
"2013/01/27 09:00:00","WEST","1799","14"
"2013/01/27 10:00:00","CAPITL","1496","15"
"2013/01/27 10:00:00","CENTRL","1970","15"
"2013/01/27 10:00:00","DUNWOD","719","15"
"2013/01/27 10:00:00","GENESE","1087","15"
"2013/01/27 10:00:00","HUD VL","1184","15"
"2013/01/27 10:00:00","LONGIL","2476","15"
"2013/01/27 10:00:00","MHK VL","1007","15"
"2013/01/27 10:00:00","MILLWD","358","15"
"2013/01/27 10:00:00","N.Y.C.","5785","15"
"2013/01/27 10:00:00","NORTH","867","15"
"2013/01/27 10:00:00","WEST","1828","15"
"2013/01/27 11:00:00","CAPITL","1483","16"
"2013/01/27 11:00:00","CENTRL","1975","16"
"2013/01/27 11:00:00","DUNWOD","728","16"
"2013/01/27 11:00:00","GENESE","1099","16"
"2013/01/27 11:00:00","HUD VL","1191","16"
"2013/01/27 11:00:00","LONGIL","2495","16"
"2013/01/27 11:00:00","MHK VL","1001","16"
"2013/01/27 11:00:00","MILLWD","351","16"
"2013/01/27 11:00:00","N.Y.C.","5888","16"
"2013/01/27 11:00:00","NORTH","864","16"
"2013/01/27 11:00:00","WEST","1840","16"
"2013/01/27 12:00:00","CAPITL","1443","17"
"2013/01/27 12:00:00","CENTRL","1953","17"
"2013/01/27 12:00:00","DUNWOD","721","17"
"2013/01/27 12:00:00","GENESE","1094","17"
"2013/01/27 12:00:00","HUD VL","1177","17"
"2013/01/27 12:00:00","LONGIL","2470","17"
"2013/01/27 12:00:00","MHK VL","992","17"
"2013/01/27 12:00:00","MILLWD","349","17"
"2013/01/27 12:00:00","N.Y.C.","5914","17"
"2013/01/27 12:00:00","NORTH","854","17"
"2013/01/27 12:00:00","WEST","1822","17"
"2013/01/27 13:00:00","CAPITL","1418","18"
"2013/01/27 13:00:00","CENTRL","1937","18"
"2013/01/27 13:00:00","DUNWOD","723","18"
"2013/01/27 13:00:00","GENESE","1090","18"
"2013/01/27 13:00:00","HUD VL","1157","18"
"2013/01/27 13:00:00","LONGIL","2437","18"
"2013/01/27 13:00:00","MHK VL","978","18"
"2013/01/27 13:00:00","MILLWD","342","18"
"2013/01/27 13:00:00","N.Y.C.","5910","18"
"2013/01/27 13:00:00","NORTH","850","18"
"2013/01/27 13:00:00","WEST","1821","18"
"2013/01/27 14:00:00","CAPITL","1412","19"
"2013/01/27 14:00:00","CENTRL","1921","19"
"2013/01/27 14:00:00","DUNWOD","715","19"
"2013/01/27 14:00:00","GENESE","1083","19"
"2013/01/27 14:00:00","HUD VL","1144","19"
"2013/01/27 14:00:00","LONGIL","2406","19"
"2013/01/27 14:00:00","MHK VL","959","19"
"2013/01/27 14:00:00","MILLWD","333","19"
"2013/01/27 14:00:00","N.Y.C.","5888","19"
"2013/01/27 14:00:00","NORTH","836","19"
"2013/01/27 14:00:00","WEST","1816","19"
"2013/01/27 15:00:00","CAPITL","1430","20"
"2013/01/27 15:00:00","CENTRL","1924","20"
"2013/01/27 15:00:00","DUNWOD","717","20"
"2013/01/27 15:00:00","GENESE","1081","20"
"2013/01/27 15:00:00","HUD VL","1148","20"
"2013/01/27 15:00:00","LONGIL","2395","20"
"2013/01/27 15:00:00","MHK VL","955","20"
"2013/01/27 15:00:00","MILLWD","331","20"
"2013/01/27 15:00:00","N.Y.C.","5861","20"
"2013/01/27 15:00:00","NORTH","839","20"
"2013/01/27 15:00:00","WEST","1809","20"
"2013/01/27 16:00:00","CAPITL","1479","21"
"2013/01/27 16:00:00","CENTRL","1970","21"
"2013/01/27 16:00:00","DUNWOD","738","21"
"2013/01/27 16:00:00","GENESE","1108","21"
"2013/01/27 16:00:00","HUD VL","1187","21"
"2013/01/27 16:00:00","LONGIL","2476","21"
"2013/01/27 16:00:00","MHK VL","984","21"
"2013/01/27 16:00:00","MILLWD","344","21"
"2013/01/27 16:00:00","N.Y.C.","5930","21"
"2013/01/27 16:00:00","NORTH","847","21"
"2013/01/27 16:00:00","WEST","1842","21"
"2013/01/27 17:00:00","CAPITL","1614","22"
"2013/01/27 17:00:00","CENTRL","2116","22"
"2013/01/27 17:00:00","DUNWOD","801","22"
"2013/01/27 17:00:00","GENESE","1200","22"
"2013/01/27 17:00:00","HUD VL","1294","22"
"2013/01/27 17:00:00","LONGIL","2750","22"
"2013/01/27 17:00:00","MHK VL","1065","22"
"2013/01/27 17:00:00","MILLWD","392","22"
"2013/01/27 17:00:00","N.Y.C.","6237","22"
"2013/01/27 17:00:00","NORTH","881","22"
"2013/01/27 17:00:00","WEST","1930","22"
"2013/01/27 18:00:00","CAPITL","1676","23"
"2013/01/27 18:00:00","CENTRL","2204","23"
"2013/01/27 18:00:00","DUNWOD","841","23"
"2013/01/27 18:00:00","GENESE","1259","23"
"2013/01/27 18:00:00","HUD VL","1360","23"
"2013/01/27 18:00:00","LONGIL","2929","23"
"2013/01/27 18:00:00","MHK VL","1107","23"
"2013/01/27 18:00:00","MILLWD","422","23"
"2013/01/27 18:00:00","N.Y.C.","6421","23"
"2013/01/27 18:00:00","NORTH","887","23"
"2013/01/27 18:00:00","WEST","2009","23"
"2013/01/27 19:00:00","CAPITL","1654","0"
"2013/01/27 19:00:00","CENTRL","2197","0"
"2013/01/27 19:00:00","DUNWOD","846","0"
"2013/01/27 19:00:00","GENESE","1242","0"
"2013/01/27 19:00:00","HUD VL","1353","0"
"2013/01/27 19:00:00","LONGIL","2926","0"
"2013/01/27 19:00:00","MHK VL","1095","0"
"2013/01/27 19:00:00","MILLWD","421","0"
"2013/01/27 19:00:00","N.Y.C.","6429","0"
"2013/01/27 19:00:00","NORTH","882","0"
"2013/01/27 19:00:00","WEST","2009","0"
"2013/01/27 20:00:00","CAPITL","1618","1"
"2013/01/27 20:00:00","CENTRL","2155","1"
"2013/01/27 20:00:00","DUNWOD","835","1"
"2013/01/27 20:00:00","GENESE","1214","1"
"2013/01/27 20:00:00","HUD VL","1324","1"
"2013/01/27 20:00:00","LONGIL","2873","1"
"2013/01/27 20:00:00","MHK VL","1066","1"
"2013/01/27 20:00:00","MILLWD","413","1"
"2013/01/27 20:00:00","N.Y.C.","6367","1"
"2013/01/27 20:00:00","NORTH","878","1"
"2013/01/27 20:00:00","WEST","1989","1"
"2013/01/27 21:00:00","CAPITL","1562","2"
"2013/01/27 21:00:00","CENTRL","2078","2"
"2013/01/27 21:00:00","DUNWOD","811","2"
"2013/01/27 21:00:00","GENESE","1172","2"
"2013/01/27 21:00:00","HUD VL","1269","2"
"2013/01/27 21:00:00","LONGIL","2759","2"
"2013/01/27 21:00:00","MHK VL","1022","2"
"2013/01/27 21:00:00","MILLWD","395","2"
"2013/01/27 21:00:00","N.Y.C.","6244","2"
"2013/01/27 21:00:00","NORTH","860","2"
"2013/01/27 21:00:00","WEST","1942","2"
"2013/01/27 22:00:00","CAPITL","1478","3"
"2013/01/27 22:00:00","CENTRL","1978","3"
"2013/01/27 22:00:00","DUNWOD","771","3"
"2013/01/27 22:00:00","GENESE","1106","3"
"2013/01/27 22:00:00","HUD VL","1189","3"
"2013/01/27 22:00:00","LONGIL","2571","3"
"2013/01/27 22:00:00","MHK VL","968","3"
"2013/01/27 22:00:00","MILLWD","363","3"
"2013/01/27 22:00:00","N.Y.C.","6041","3"
"2013/01/27 22:00:00","NORTH","843","3"
"2013/01/27 22:00:00","WEST","1879","3"
"2013/01/27 23:00:00","CAPITL","1404","4"
"2013/01/27 23:00:00","CENTRL","1883","4"
"2013/01/27 23:00:00","DUNWOD","719","4"
"2013/01/27 23:00:00","GENESE","1040","4"
"2013/01/27 23:00:00","HUD VL","1110","4"
"2013/01/27 23:00:00","LONGIL","2353","4"
"2013/01/27 23:00:00","MHK VL","914","4"
"2013/01/27 23:00:00","MILLWD","332","4"
"2013/01/27 23:00:00","N.Y.C.","5756","4"
"2013/01/27 23:00:00","NORTH","828","4"
"2013/01/27 23:00:00","WEST","1799","4"
"2013/01/28 00:00:00","CAPITL","1329","5"
"2013/01/28 00:00:00","CENTRL","1811","5"
"2013/01/28 00:00:00","DUNWOD","673","5"
"2013/01/28 00:00:00","GENESE","989","5"
"2013/01/28 00:00:00","HUD VL","1031","5"
"2013/01/28 00:00:00","LONGIL","2184","5"
"2013/01/28 00:00:00","MHK VL","885","5"
"2013/01/28 00:00:00","MILLWD","303","5"
"2013/01/28 00:00:00","N.Y.C.","5336","5"
"2013/01/28 00:00:00","NORTH","841","5"
"2013/01/28 00:00:00","WEST","1678","5"
"2013/01/28 01:00:00","CAPITL","1263","6"
"2013/01/28 01:00:00","CENTRL","1751","6"
"2013/01/28 01:00:00","DUNWOD","639","6"
"2013/01/28 01:00:00","GENESE","949","6"
"2013/01/28 01:00:00","HUD VL","987","6"
"2013/01/28 01:00:00","LONGIL","2051","6"
"2013/01/28 01:00:00","MHK VL","841","6"
"2013/01/28 01:00:00","MILLWD","291","6"
"2013/01/28 01:00:00","N.Y.C.","5059","6"
