"Eastern Date Hour","Zone Name","Zone PTID","TWI Actual Load"
"2012/01/17 16:00:00","N.Y.C.","61761","6876"
"2012/01/17 17:00:00","N.Y.C.","61761","7038"
"2012/01/17 18:00:00","N.Y.C.","61761","6852.4"
"2012/01/17 19:00:00","N.Y.C.","61761","6640.4"
"2012/01/17 20:00:00","N.Y.C.","61761","6394.2"
"2012/01/17 21:00:00","N.Y.C.","61761","6128.1"
"2012/01/17 22:00:00","N.Y.C.","61761","5735.2"
"2012/01/17 23:00:00","N.Y.C.","61761","5254.6"
"2012/01/18 00:00:00","N.Y.C.","61761","4826"
"2012/01/18 01:00:00","N.Y.C.","61761","4556.8"
"2012/01/18 02:00:00","N.Y.C.","61761","4410"
"2012/01/18 03:00:00","N.Y.C.","61761","4351.7"
"2012/01/18 04:00:00","N.Y.C.","61761","4388.1"
"2012/01/18 05:00:00","N.Y.C.","61761","4667.5"
"2012/01/18 06:00:00","N.Y.C.","61761","5279.4"
"2012/01/18 07:00:00","N.Y.C.","61761","5890.5"
"2012/01/18 08:00:00","N.Y.C.","61761","6239"
"2012/01/18 09:00:00","N.Y.C.","61761","6458.3"
"2012/01/18 10:00:00","N.Y.C.","61761","6559.6"
"2012/01/18 11:00:00","N.Y.C.","61761","6596.9"
"2012/01/18 12:00:00","N.Y.C.","61761","6614.4"
"2012/01/18 13:00:00","N.Y.C.","61761","6618"
"2012/01/18 14:00:00","N.Y.C.","61761","6615.8"
"2012/01/18 15:00:00","N.Y.C.","61761","6661"
"2012/01/18 16:00:00","N.Y.C.","61761","6830.7"
"2012/01/18 17:00:00","N.Y.C.","61761","7114.6"
"2012/01/18 18:00:00","N.Y.C.","61761","7027.1"
"2012/01/18 19:00:00","N.Y.C.","61761","6845"
"2012/01/18 20:00:00","N.Y.C.","61761","6605.6"
"2012/01/18 21:00:00","N.Y.C.","61761","6357.2"
"2012/01/18 22:00:00","N.Y.C.","61761","6007"
"2012/01/18 23:00:00","N.Y.C.","61761","5525.9"
"2012/01/19 00:00:00","N.Y.C.","61761","5115.3"
"2012/01/19 01:00:00","N.Y.C.","61761","4878.3"
"2012/01/19 02:00:00","N.Y.C.","61761","4739.2"
"2012/01/19 03:00:00","N.Y.C.","61761","4681.7"
"2012/01/19 04:00:00","N.Y.C.","61761","4727.4"
"2012/01/19 05:00:00","N.Y.C.","61761","4988.8"
"2012/01/19 06:00:00","N.Y.C.","61761","5572.9"
"2012/01/19 07:00:00","N.Y.C.","61761","6167.5"
"2012/01/19 08:00:00","N.Y.C.","61761","6501"
"2012/01/19 09:00:00","N.Y.C.","61761","6723.2"
"2012/01/19 10:00:00","N.Y.C.","61761","6812.9"
"2012/01/19 11:00:00","N.Y.C.","61761","6817.6"
"2012/01/19 12:00:00","N.Y.C.","61761","6816.6"
"2012/01/19 13:00:00","N.Y.C.","61761","6811.4"
"2012/01/19 14:00:00","N.Y.C.","61761","6786.9"
"2012/01/19 15:00:00","N.Y.C.","61761","6831.1"
"2012/01/19 16:00:00","N.Y.C.","61761","6990"
"2012/01/19 17:00:00","N.Y.C.","61761","7190"
"2012/01/19 18:00:00","N.Y.C.","61761","6976.2"
"2012/01/19 19:00:00","N.Y.C.","61761","6786.3"
"2012/01/19 20:00:00","N.Y.C.","61761","6545"
"2012/01/19 21:00:00","N.Y.C.","61761","6276"
"2012/01/19 22:00:00","N.Y.C.","61761","5912.5"
"2012/01/19 23:00:00","N.Y.C.","61761","5452.4"
"2012/01/20 00:00:00","N.Y.C.","61761","5040.4"
"2012/01/20 01:00:00","N.Y.C.","61761","4772"
"2012/01/20 02:00:00","N.Y.C.","61761","4624.4"
"2012/01/20 03:00:00","N.Y.C.","61761","4561.3"
"2012/01/20 04:00:00","N.Y.C.","61761","4600.1"
"2012/01/20 05:00:00","N.Y.C.","61761","4878.3"
"2012/01/20 06:00:00","N.Y.C.","61761","5461.3"
"2012/01/20 07:00:00","N.Y.C.","61761","6067.4"
"2012/01/20 08:00:00","N.Y.C.","61761","6425.4"
"2012/01/20 09:00:00","N.Y.C.","61761","6693.7"
"2012/01/20 10:00:00","N.Y.C.","61761","6785.2"
"2012/01/20 11:00:00","N.Y.C.","61761","6821"
"2012/01/20 12:00:00","N.Y.C.","61761","6813.4"
"2012/01/20 13:00:00","N.Y.C.","61761","6797.3"
"2012/01/20 14:00:00","N.Y.C.","61761","6763.7"
"2012/01/20 15:00:00","N.Y.C.","61761","6771.8"
"2012/01/20 16:00:00","N.Y.C.","61761","6868.8"
"2012/01/20 17:00:00","N.Y.C.","61761","7110.5"
"2012/01/20 18:00:00","N.Y.C.","61761","6968.8"
"2012/01/20 19:00:00","N.Y.C.","61761","6732.7"
"2012/01/20 20:00:00","N.Y.C.","61761","6502.9"
"2012/01/20 21:00:00","N.Y.C.","61761","6250.7"
"2012/01/20 22:00:00","N.Y.C.","61761","5967.5"
"2012/01/20 23:00:00","N.Y.C.","61761","5589.3"
"2012/01/21 00:00:00","N.Y.C.","61761","5230.5"
"2012/01/21 01:00:00","N.Y.C.","61761","4957.4"
"2012/01/21 02:00:00","N.Y.C.","61761","4788.1"
"2012/01/21 03:00:00","N.Y.C.","61761","4722.4"
"2012/01/21 04:00:00","N.Y.C.","61761","4708.8"
"2012/01/21 05:00:00","N.Y.C.","61761","4791.7"
"2012/01/21 06:00:00","N.Y.C.","61761","4973.8"
"2012/01/21 07:00:00","N.Y.C.","61761","5208.7"
"2012/01/21 08:00:00","N.Y.C.","61761","5531.4"
"2012/01/21 09:00:00","N.Y.C.","61761","5853.8"
"2012/01/21 10:00:00","N.Y.C.","61761","6129.4"
"2012/01/21 11:00:00","N.Y.C.","61761","6273"
"2012/01/21 12:00:00","N.Y.C.","61761","6332.4"
"2012/01/21 13:00:00","N.Y.C.","61761","6307.9"
"2012/01/21 14:00:00","N.Y.C.","61761","6288.9"
"2012/01/21 15:00:00","N.Y.C.","61761","6277.7"
"2012/01/21 16:00:00","N.Y.C.","61761","6335"
"2012/01/21 17:00:00","N.Y.C.","61761","6531.6"
"2012/01/21 18:00:00","N.Y.C.","61761","6552.8"
"2012/01/21 19:00:00","N.Y.C.","61761","6447.2"
"2012/01/21 20:00:00","N.Y.C.","61761","6274.1"
"2012/01/21 21:00:00","N.Y.C.","61761","6086.3"
"2012/01/21 22:00:00","N.Y.C.","61761","5866.2"
"2012/01/21 23:00:00","N.Y.C.","61761","5594.8"
"2012/01/22 00:00:00","N.Y.C.","61761","5290.3"
"2012/01/22 01:00:00","N.Y.C.","61761","5050.8"
"2012/01/22 02:00:00","N.Y.C.","61761","4892.1"
"2012/01/22 03:00:00","N.Y.C.","61761","4791"
"2012/01/22 04:00:00","N.Y.C.","61761","4762.4"
"2012/01/22 05:00:00","N.Y.C.","61761","4814.9"
"2012/01/22 06:00:00","N.Y.C.","61761","4929.9"
"2012/01/22 07:00:00","N.Y.C.","61761","5050.6"
"2012/01/22 08:00:00","N.Y.C.","61761","5293.8"
"2012/01/22 09:00:00","N.Y.C.","61761","5584.4"
"2012/01/22 10:00:00","N.Y.C.","61761","5832.7"
"2012/01/22 11:00:00","N.Y.C.","61761","5970.6"
"2012/01/22 12:00:00","N.Y.C.","61761","6023"
"2012/01/22 13:00:00","N.Y.C.","61761","6021.3"
"2012/01/22 14:00:00","N.Y.C.","61761","6020.6"
"2012/01/22 15:00:00","N.Y.C.","61761","6048.3"
"2012/01/22 16:00:00","N.Y.C.","61761","6161.4"
"2012/01/22 17:00:00","N.Y.C.","61761","6406.6"
"2012/01/22 18:00:00","N.Y.C.","61761","6420.3"
"2012/01/22 19:00:00","N.Y.C.","61761","6318.3"
"2012/01/22 20:00:00","N.Y.C.","61761","6186.8"
"2012/01/22 21:00:00","N.Y.C.","61761","6007.5"
"2012/01/22 22:00:00","N.Y.C.","61761","5762.9"
"2012/01/22 23:00:00","N.Y.C.","61761","5397.7"
"2012/01/23 00:00:00","N.Y.C.","61761","5032.4"
"2012/01/23 01:00:00","N.Y.C.","61761","4790.4"
"2012/01/23 02:00:00","N.Y.C.","61761","4630"
"2012/01/23 03:00:00","N.Y.C.","61761","4559.4"
"2012/01/23 04:00:00","N.Y.C.","61761","4603.2"
"2012/01/23 05:00:00","N.Y.C.","61761","4867"
"2012/01/23 06:00:00","N.Y.C.","61761","5437.9"
"2012/01/23 07:00:00","N.Y.C.","61761","6021.4"
"2012/01/23 08:00:00","N.Y.C.","61761","6399"
"2012/01/23 09:00:00","N.Y.C.","61761","6630"
"2012/01/23 10:00:00","N.Y.C.","61761","6754.7"
"2012/01/23 11:00:00","N.Y.C.","61761","6795.2"
"2012/01/23 12:00:00","N.Y.C.","61761","6808.9"
"2012/01/23 13:00:00","N.Y.C.","61761","6784.3"
"2012/01/23 14:00:00","N.Y.C.","61761","6755.9"
"2012/01/23 15:00:00","N.Y.C.","61761","6798"
"2012/01/23 16:00:00","N.Y.C.","61761","6933.4"
"2012/01/23 17:00:00","N.Y.C.","61761","7044.5"
"2012/01/23 18:00:00","N.Y.C.","61761","6861.8"
"2012/01/23 19:00:00","N.Y.C.","61761","6664.9"
"2012/01/23 20:00:00","N.Y.C.","61761","6414.6"
"2012/01/23 21:00:00","N.Y.C.","61761","6131.6"
"2012/01/23 22:00:00","N.Y.C.","61761","5744.9"
"2012/01/23 23:00:00","N.Y.C.","61761","5256.5"
"2012/01/24 00:00:00","N.Y.C.","61761","4820.1"
"2012/01/24 01:00:00","N.Y.C.","61761","4574.6"
"2012/01/24 02:00:00","N.Y.C.","61761","4415.9"
"2012/01/24 03:00:00","N.Y.C.","61761","4350.7"
"2012/01/24 04:00:00","N.Y.C.","61761","4387.3"
"2012/01/24 05:00:00","N.Y.C.","61761","4636.5"
"2012/01/24 06:00:00","N.Y.C.","61761","5222.7"
"2012/01/24 07:00:00","N.Y.C.","61761","5802.8"
"2012/01/24 08:00:00","N.Y.C.","61761","6139.1"
"2012/01/24 09:00:00","N.Y.C.","61761","6349.5"
"2012/01/24 10:00:00","N.Y.C.","61761","6425.2"
"2012/01/24 11:00:00","N.Y.C.","61761","6464.9"
"2012/01/24 12:00:00","N.Y.C.","61761","6482.9"
"2012/01/24 13:00:00","N.Y.C.","61761","6454.2"
"2012/01/24 14:00:00","N.Y.C.","61761","6425.7"
"2012/01/24 15:00:00","N.Y.C.","61761","6389.8"
"2012/01/24 16:00:00","N.Y.C.","61761","6373.4"
"2012/01/24 17:00:00","N.Y.C.","61761","6700.6"
"2012/01/24 18:00:00","N.Y.C.","61761","6660.1"
"2012/01/24 19:00:00","N.Y.C.","61761","6505.3"
"2012/01/24 20:00:00","N.Y.C.","61761","6274.3"
"2012/01/24 21:00:00","N.Y.C.","61761","6006.6"
"2012/01/24 22:00:00","N.Y.C.","61761","5665.2"
"2012/01/24 23:00:00","N.Y.C.","61761","5211"
"2012/01/25 00:00:00","N.Y.C.","61761","4773.2"
"2012/01/25 01:00:00","N.Y.C.","61761","4535.6"
"2012/01/25 02:00:00","N.Y.C.","61761","4390.9"
"2012/01/25 03:00:00","N.Y.C.","61761","4336.9"
"2012/01/25 04:00:00","N.Y.C.","61761","4379.7"
"2012/01/25 05:00:00","N.Y.C.","61761","4637"
"2012/01/25 06:00:00","N.Y.C.","61761","5228.1"
"2012/01/25 07:00:00","N.Y.C.","61761","5818"
"2012/01/25 08:00:00","N.Y.C.","61761","6191.6"
"2012/01/25 09:00:00","N.Y.C.","61761","6420"
"2012/01/25 10:00:00","N.Y.C.","61761","6494"
"2012/01/25 11:00:00","N.Y.C.","61761","6527.3"
"2012/01/25 12:00:00","N.Y.C.","61761","6518.4"
"2012/01/25 13:00:00","N.Y.C.","61761","6515.3"
"2012/01/25 14:00:00","N.Y.C.","61761","6484.3"
"2012/01/25 15:00:00","N.Y.C.","61761","6489.9"
"2012/01/25 16:00:00","N.Y.C.","61761","6582.1"
"2012/01/25 17:00:00","N.Y.C.","61761","6840.4"
"2012/01/25 18:00:00","N.Y.C.","61761","6751.6"
"2012/01/25 19:00:00","N.Y.C.","61761","6559.7"
"2012/01/25 20:00:00","N.Y.C.","61761","6350.8"
"2012/01/25 21:00:00","N.Y.C.","61761","6088.2"
"2012/01/25 22:00:00","N.Y.C.","61761","5708.4"
"2012/01/25 23:00:00","N.Y.C.","61761","5278.8"
"2012/01/26 00:00:00","N.Y.C.","61761","4868.9"
"2012/01/26 01:00:00","N.Y.C.","61761","4601.9"
"2012/01/26 02:00:00","N.Y.C.","61761","4453.8"
"2012/01/26 03:00:00","N.Y.C.","61761","4408.6"
"2012/01/26 04:00:00","N.Y.C.","61761","4442.2"
"2012/01/26 05:00:00","N.Y.C.","61761","4698.2"
"2012/01/26 06:00:00","N.Y.C.","61761","5272.9"
"2012/01/26 07:00:00","N.Y.C.","61761","5863.2"
"2012/01/26 08:00:00","N.Y.C.","61761","6222.2"
"2012/01/26 09:00:00","N.Y.C.","61761","6457.2"
"2012/01/26 10:00:00","N.Y.C.","61761","6560"
"2012/01/26 11:00:00","N.Y.C.","61761","6624.4"
"2012/01/26 12:00:00","N.Y.C.","61761","6678.4"
"2012/01/26 13:00:00","N.Y.C.","61761","6751.6"
"2012/01/26 14:00:00","N.Y.C.","61761","6757.2"
"2012/01/26 15:00:00","N.Y.C.","61761","6812.6"
"2012/01/26 16:00:00","N.Y.C.","61761","6935.9"
"2012/01/26 17:00:00","N.Y.C.","61761","7036.1"
"2012/01/26 18:00:00","N.Y.C.","61761","6858.3"
"2012/01/26 19:00:00","N.Y.C.","61761","6631.1"
"2012/01/26 20:00:00","N.Y.C.","61761","6389.7"
"2012/01/26 21:00:00","N.Y.C.","61761","6106.9"
"2012/01/26 22:00:00","N.Y.C.","61761","5746.5"
"2012/01/26 23:00:00","N.Y.C.","61761","5298.3"
"2012/01/27 00:00:00","N.Y.C.","61761","4870.1"
"2012/01/27 01:00:00","N.Y.C.","61761","4599.5"
"2012/01/27 02:00:00","N.Y.C.","61761","4446.4"
"2012/01/27 03:00:00","N.Y.C.","61761","4366.2"
"2012/01/27 04:00:00","N.Y.C.","61761","4387.6"
"2012/01/27 05:00:00","N.Y.C.","61761","4627.7"
"2012/01/27 06:00:00","N.Y.C.","61761","5189.2"
"2012/01/27 07:00:00","N.Y.C.","61761","5803.8"
"2012/01/27 08:00:00","N.Y.C.","61761","6204.9"
"2012/01/27 09:00:00","N.Y.C.","61761","6481.5"
"2012/01/27 10:00:00","N.Y.C.","61761","6626.9"
"2012/01/27 11:00:00","N.Y.C.","61761","6727.9"
"2012/01/27 12:00:00","N.Y.C.","61761","6723.5"
"2012/01/27 13:00:00","N.Y.C.","61761","6692"
"2012/01/27 14:00:00","N.Y.C.","61761","6614.7"
"2012/01/27 15:00:00","N.Y.C.","61761","6563"
"2012/01/27 16:00:00","N.Y.C.","61761","6614.4"
"2012/01/27 17:00:00","N.Y.C.","61761","6711.4"
"2012/01/27 18:00:00","N.Y.C.","61761","6570.4"
"2012/01/27 19:00:00","N.Y.C.","61761","6358.3"
"2012/01/27 20:00:00","N.Y.C.","61761","6124.6"
"2012/01/27 21:00:00","N.Y.C.","61761","5890.8"
"2012/01/27 22:00:00","N.Y.C.","61761","5602.6"
"2012/01/27 23:00:00","N.Y.C.","61761","5217.7"
"2012/01/28 00:00:00","N.Y.C.","61761","4850.6"
"2012/01/28 01:00:00","N.Y.C.","61761","4595.4"
"2012/01/28 02:00:00","N.Y.C.","61761","4431.5"
"2012/01/28 03:00:00","N.Y.C.","61761","4343.9"
"2012/01/28 04:00:00","N.Y.C.","61761","4317"
"2012/01/28 05:00:00","N.Y.C.","61761","4388.7"
"2012/01/28 06:00:00","N.Y.C.","61761","4554.4"
"2012/01/28 07:00:00","N.Y.C.","61761","4759.1"
"2012/01/28 08:00:00","N.Y.C.","61761","5085.1"
"2012/01/28 09:00:00","N.Y.C.","61761","5370"
"2012/01/28 10:00:00","N.Y.C.","61761","5533.9"
"2012/01/28 11:00:00","N.Y.C.","61761","5606.3"
"2012/01/28 12:00:00","N.Y.C.","61761","5618.2"
"2012/01/28 13:00:00","N.Y.C.","61761","5576.6"
"2012/01/28 14:00:00","N.Y.C.","61761","5542.5"
"2012/01/28 15:00:00","N.Y.C.","61761","5528.8"
"2012/01/28 16:00:00","N.Y.C.","61761","5576.2"
"2012/01/28 17:00:00","N.Y.C.","61761","5844"
"2012/01/28 18:00:00","N.Y.C.","61761","5959.1"
"2012/01/28 19:00:00","N.Y.C.","61761","5870.1"
"2012/01/28 20:00:00","N.Y.C.","61761","5731.9"
"2012/01/28 21:00:00","N.Y.C.","61761","5574.8"
"2012/01/28 22:00:00","N.Y.C.","61761","5374.2"
"2012/01/28 23:00:00","N.Y.C.","61761","5134.2"
"2012/01/29 00:00:00","N.Y.C.","61761","4851.2"
"2012/01/29 01:00:00","N.Y.C.","61761","4616.2"
"2012/01/29 02:00:00","N.Y.C.","61761","4448.3"
"2012/01/29 03:00:00","N.Y.C.","61761","4358.9"
"2012/01/29 04:00:00","N.Y.C.","61761","4331.1"
"2012/01/29 05:00:00","N.Y.C.","61761","4386.9"
"2012/01/29 06:00:00","N.Y.C.","61761","4486"
"2012/01/29 07:00:00","N.Y.C.","61761","4610.8"
"2012/01/29 08:00:00","N.Y.C.","61761","4859.2"
"2012/01/29 09:00:00","N.Y.C.","61761","5107.5"
"2012/01/29 10:00:00","N.Y.C.","61761","5326.3"
"2012/01/29 11:00:00","N.Y.C.","61761","5442.4"
"2012/01/29 12:00:00","N.Y.C.","61761","5485.8"
"2012/01/29 13:00:00","N.Y.C.","61761","5489.2"
"2012/01/29 14:00:00","N.Y.C.","61761","5473.4"
"2012/01/29 15:00:00","N.Y.C.","61761","5484.9"
"2012/01/29 16:00:00","N.Y.C.","61761","5590.5"
"2012/01/29 17:00:00","N.Y.C.","61761","5887"
"2012/01/29 18:00:00","N.Y.C.","61761","6018.2"
"2012/01/29 19:00:00","N.Y.C.","61761","5963.8"
"2012/01/29 20:00:00","N.Y.C.","61761","5862.1"
"2012/01/29 21:00:00","N.Y.C.","61761","5698.1"
"2012/01/29 22:00:00","N.Y.C.","61761","5432.3"
"2012/01/29 23:00:00","N.Y.C.","61761","5063.8"
"2012/01/30 00:00:00","N.Y.C.","61761","4751"
"2012/01/30 01:00:00","N.Y.C.","61761","4537.7"
"2012/01/30 02:00:00","N.Y.C.","61761","4409.2"
"2012/01/30 03:00:00","N.Y.C.","61761","4365.3"
"2012/01/30 04:00:00","N.Y.C.","61761","4422.4"
"2012/01/30 05:00:00","N.Y.C.","61761","4699.6"
"2012/01/30 06:00:00","N.Y.C.","61761","5287.3"
"2012/01/30 07:00:00","N.Y.C.","61761","5862.2"
"2012/01/30 08:00:00","N.Y.C.","61761","6235.2"
"2012/01/30 09:00:00","N.Y.C.","61761","6480.4"
"2012/01/30 10:00:00","N.Y.C.","61761","6581"
"2012/01/30 11:00:00","N.Y.C.","61761","6638.5"
"2012/01/30 12:00:00","N.Y.C.","61761","6644.1"
"2012/01/30 13:00:00","N.Y.C.","61761","6633.2"
"2012/01/30 14:00:00","N.Y.C.","61761","6591.5"
"2012/01/30 15:00:00","N.Y.C.","61761","6596.4"
"2012/01/30 16:00:00","N.Y.C.","61761","6681"
"2012/01/30 17:00:00","N.Y.C.","61761","6932.2"
"2012/01/30 18:00:00","N.Y.C.","61761","6874.1"
"2012/01/30 19:00:00","N.Y.C.","61761","6668.6"
"2012/01/30 20:00:00","N.Y.C.","61761","6449.9"
"2012/01/30 21:00:00","N.Y.C.","61761","6179"
"2012/01/30 22:00:00","N.Y.C.","61761","5795.4"
"2012/01/30 23:00:00","N.Y.C.","61761","5307.5"
"2012/01/31 00:00:00","N.Y.C.","61761","4878.4"
"2012/01/31 01:00:00","N.Y.C.","61761","4610.8"
"2012/01/31 02:00:00","N.Y.C.","61761","4468.1"
"2012/01/31 03:00:00","N.Y.C.","61761","4403.5"
"2012/01/31 04:00:00","N.Y.C.","61761","4430.9"
"2012/01/31 05:00:00","N.Y.C.","61761","4701.3"
"2012/01/31 06:00:00","N.Y.C.","61761","5300.9"
"2012/01/31 07:00:00","N.Y.C.","61761","5864.2"
"2012/01/31 08:00:00","N.Y.C.","61761","6207.8"
"2012/01/31 09:00:00","N.Y.C.","61761","6401.2"
"2012/01/31 10:00:00","N.Y.C.","61761","6455.5"
"2012/01/31 11:00:00","N.Y.C.","61761","6479.8"
"2012/01/31 12:00:00","N.Y.C.","61761","6466"
"2012/01/31 13:00:00","N.Y.C.","61761","6454.3"
"2012/01/31 14:00:00","N.Y.C.","61761","6413.4"
"2012/01/31 15:00:00","N.Y.C.","61761","6400.4"
"2012/01/31 16:00:00","N.Y.C.","61761","6470.3"
"2012/01/31 17:00:00","N.Y.C.","61761","6684.2"
"2012/01/31 18:00:00","N.Y.C.","61761","6610.3"
"2012/01/31 19:00:00","N.Y.C.","61761","6427.7"
"2012/01/31 20:00:00","N.Y.C.","61761","6189.4"
"2012/01/31 21:00:00","N.Y.C.","61761","5923"
"2012/01/31 22:00:00","N.Y.C.","61761","5573.6"
"2012/01/31 23:00:00","N.Y.C.","61761","5095.8"
"2012/02/01 00:00:00","N.Y.C.","61761","4684.2"
"2012/02/01 01:00:00","N.Y.C.","61761","4424.2"
"2012/02/01 02:00:00","N.Y.C.","61761","4281.6"
"2012/02/01 03:00:00","N.Y.C.","61761","4223.9"
"2012/02/01 04:00:00","N.Y.C.","61761","4249.8"
"2012/02/01 05:00:00","N.Y.C.","61761","4508.3"
"2012/02/01 06:00:00","N.Y.C.","61761","5120.9"
"2012/02/01 07:00:00","N.Y.C.","61761","5722.8"
"2012/02/01 08:00:00","N.Y.C.","61761","6092.7"
"2012/02/01 09:00:00","N.Y.C.","61761","6302.9"
"2012/02/01 10:00:00","N.Y.C.","61761","6360.8"
"2012/02/01 11:00:00","N.Y.C.","61761","6378.5"
"2012/02/01 12:00:00","N.Y.C.","61761","6373"
"2012/02/01 13:00:00","N.Y.C.","61761","6375.3"
"2012/02/01 14:00:00","N.Y.C.","61761","6358.3"
"2012/02/01 15:00:00","N.Y.C.","61761","6357.2"
"2012/02/01 16:00:00","N.Y.C.","61761","6417"
"2012/02/01 17:00:00","N.Y.C.","61761","6630.3"
"2012/02/01 18:00:00","N.Y.C.","61761","6535"
"2012/02/01 19:00:00","N.Y.C.","61761","6348.7"
"2012/02/01 20:00:00","N.Y.C.","61761","6137.5"
"2012/02/01 21:00:00","N.Y.C.","61761","5879.9"
"2012/02/01 22:00:00","N.Y.C.","61761","5502.8"
"2012/02/01 23:00:00","N.Y.C.","61761","5044.8"
"2012/02/02 00:00:00","N.Y.C.","61761","4632.7"
"2012/02/02 01:00:00","N.Y.C.","61761","4375.5"
"2012/02/02 02:00:00","N.Y.C.","61761","4228.4"
"2012/02/02 03:00:00","N.Y.C.","61761","4180.1"
"2012/02/02 04:00:00","N.Y.C.","61761","4214.9"
"2012/02/02 05:00:00","N.Y.C.","61761","4485.3"
"2012/02/02 06:00:00","N.Y.C.","61761","5096.6"
"2012/02/02 07:00:00","N.Y.C.","61761","5684.4"
"2012/02/02 08:00:00","N.Y.C.","61761","6064"
"2012/02/02 09:00:00","N.Y.C.","61761","6282.2"
"2012/02/02 10:00:00","N.Y.C.","61761","6404.7"
"2012/02/02 11:00:00","N.Y.C.","61761","6444"
"2012/02/02 12:00:00","N.Y.C.","61761","6443.8"
"2012/02/02 13:00:00","N.Y.C.","61761","6440.1"
"2012/02/02 14:00:00","N.Y.C.","61761","6423.4"
"2012/02/02 15:00:00","N.Y.C.","61761","6475"
"2012/02/02 16:00:00","N.Y.C.","61761","6626.4"
"2012/02/02 17:00:00","N.Y.C.","61761","6838.9"
"2012/02/02 18:00:00","N.Y.C.","61761","6698.8"
"2012/02/02 19:00:00","N.Y.C.","61761","6517.3"
"2012/02/02 20:00:00","N.Y.C.","61761","6297.6"
"2012/02/02 21:00:00","N.Y.C.","61761","6033.9"
"2012/02/02 22:00:00","N.Y.C.","61761","5689.6"
"2012/02/02 23:00:00","N.Y.C.","61761","5247.7"
"2012/02/03 00:00:00","N.Y.C.","61761","4859.7"
"2012/02/03 01:00:00","N.Y.C.","61761","4621.5"
"2012/02/03 02:00:00","N.Y.C.","61761","4485.1"
"2012/02/03 03:00:00","N.Y.C.","61761","4441.2"
"2012/02/03 04:00:00","N.Y.C.","61761","4480.9"
"2012/02/03 05:00:00","N.Y.C.","61761","4732.8"
"2012/02/03 06:00:00","N.Y.C.","61761","5331.8"
"2012/02/03 07:00:00","N.Y.C.","61761","5884.2"
"2012/02/03 08:00:00","N.Y.C.","61761","6246.6"
"2012/02/03 09:00:00","N.Y.C.","61761","6475.8"
"2012/02/03 10:00:00","N.Y.C.","61761","6556.2"
"2012/02/03 11:00:00","N.Y.C.","61761","6578.9"
"2012/02/03 12:00:00","N.Y.C.","61761","6558.8"
"2012/02/03 13:00:00","N.Y.C.","61761","6514.1"
"2012/02/03 14:00:00","N.Y.C.","61761","6464.2"
"2012/02/03 15:00:00","N.Y.C.","61761","6459"
"2012/02/03 16:00:00","N.Y.C.","61761","6516.1"
"2012/02/03 17:00:00","N.Y.C.","61761","6681.8"
"2012/02/03 18:00:00","N.Y.C.","61761","6599.1"
"2012/02/03 19:00:00","N.Y.C.","61761","6389.3"
"2012/02/03 20:00:00","N.Y.C.","61761","6169.3"
"2012/02/03 21:00:00","N.Y.C.","61761","5930.8"
"2012/02/03 22:00:00","N.Y.C.","61761","5628.8"
"2012/02/03 23:00:00","N.Y.C.","61761","5269.5"
"2012/02/04 00:00:00","N.Y.C.","61761","4901.7"
"2012/02/04 01:00:00","N.Y.C.","61761","4655.5"
"2012/02/04 02:00:00","N.Y.C.","61761","4484.4"
"2012/02/04 03:00:00","N.Y.C.","61761","4393.5"
"2012/02/04 04:00:00","N.Y.C.","61761","4357.7"
"2012/02/04 05:00:00","N.Y.C.","61761","4440.3"
"2012/02/04 06:00:00","N.Y.C.","61761","4614.2"
"2012/02/04 07:00:00","N.Y.C.","61761","4808.8"
"2012/02/04 08:00:00","N.Y.C.","61761","5098.8"
"2012/02/04 09:00:00","N.Y.C.","61761","5379.2"
"2012/02/04 10:00:00","N.Y.C.","61761","5558.8"
"2012/02/04 11:00:00","N.Y.C.","61761","5636.5"
"2012/02/04 12:00:00","N.Y.C.","61761","5655.2"
"2012/02/04 13:00:00","N.Y.C.","61761","5626.9"
"2012/02/04 14:00:00","N.Y.C.","61761","5591.5"
"2012/02/04 15:00:00","N.Y.C.","61761","5582.9"
"2012/02/04 16:00:00","N.Y.C.","61761","5666.5"
"2012/02/04 17:00:00","N.Y.C.","61761","5903.5"
"2012/02/04 18:00:00","N.Y.C.","61761","5988.5"
"2012/02/04 19:00:00","N.Y.C.","61761","5910.1"
"2012/02/04 20:00:00","N.Y.C.","61761","5775.3"
"2012/02/04 21:00:00","N.Y.C.","61761","5624.8"
"2012/02/04 22:00:00","N.Y.C.","61761","5413"
"2012/02/04 23:00:00","N.Y.C.","61761","5146.9"
"2012/02/05 00:00:00","N.Y.C.","61761","4856.8"
"2012/02/05 01:00:00","N.Y.C.","61761","4622.8"
"2012/02/05 02:00:00","N.Y.C.","61761","4457.8"
"2012/02/05 03:00:00","N.Y.C.","61761","4369.8"
"2012/02/05 04:00:00","N.Y.C.","61761","4338.2"
"2012/02/05 05:00:00","N.Y.C.","61761","4389.4"
"2012/02/05 06:00:00","N.Y.C.","61761","4499.5"
"2012/02/05 07:00:00","N.Y.C.","61761","4635.7"
"2012/02/05 08:00:00","N.Y.C.","61761","4898.2"
"2012/02/05 09:00:00","N.Y.C.","61761","5150.7"
"2012/02/05 10:00:00","N.Y.C.","61761","5365.4"
"2012/02/05 11:00:00","N.Y.C.","61761","5499.9"
"2012/02/05 12:00:00","N.Y.C.","61761","5550.7"
